ep,traj,reward,prob_failure,obs,dist_uni,entropy,oracle_calls,cache_calls,traj_len,avg_traj_len,samples
79,1205,-0.24592857142857152,-0.27142857142857113,"{'obs': [0.050215094036072785, 0.06457755188427156, 0.03676874807924301, 0.03982458683773923, 0.041581318423960734, 0.01758640143049089, 0.017506080591881988, 0.03722777960038412, 0.0273164148448736, 0.027635733929727443, 0.034174965437946986, 0.025053176206157872, 0.03131856770388054, 0.01218865955473098, 0.012794583465315167, 0.024016400628987737, 0.019846436874763482, 0.015910205925368483, 0.022465850246311085, 0.012537844243340352, 0.012608296685677634, 0.018609378936759895, 0.0025835866261398185, 0.009244420555033214, 0.004095648867462123, 0.0038612146161449913, 0.01221304473920055, 0.014653375094424523, 0.014675020116069547, 0.0319704947032108, 0.013049092507200594, 0.0450335052640282, 0.0, 0.002037088207300974, 0.004495563538116732, 0.010818181818181817, 0.013159760874046588, 0.0233857881536453, 0.005447330447330447, 0.03748995174588121, 0.0, 0.0, 0.0, 0.002474747474747475, 0.002474747474747475, 0.010998806088091805, 0.014065184154469865, 0.05119821563162768, 0.0, 0.0006349206349206349, 0.0006349206349206349, 0.0006349206349206349, 0.0, 0.0, 0.0012648809523809527, 0.03513163543566914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030509877442200625]}",0.11238170344176382,0,59,21,{'lens': 0},0.0,24883
80,1205,-0.24586363636363648,-0.26363636363636334,"{'obs': [0.049052772508770374, 0.06432130789420952, 0.0364771016443665, 0.039815064374638616, 0.04173753449664858, 0.01770483775550131, 0.017693311400351314, 0.03762593767097647, 0.02649773510743617, 0.027380731148792716, 0.03354927451903477, 0.02489060981889045, 0.03155480539803851, 0.012209521205176281, 0.012860122682413011, 0.024237609904877087, 0.01928703895044162, 0.015770688117697353, 0.022018459801863385, 0.011967942232279427, 0.012743144778572581, 0.018772759103641463, 0.0025998407099783833, 0.009343291363108434, 0.004017708118075317, 0.0037939299690907817, 0.012309531962489306, 0.01479871782498271, 0.014784943720299516, 0.03226539664527115, 0.013177277135221627, 0.04551514703155791, 0.0, 0.0020133638122032714, 0.004532266572885531, 0.010933884297520659, 0.013264856355765447, 0.023635903534967705, 0.005505590666018473, 0.0378909137966393, 0.0, 0.0, 0.0, 0.0024655647382920112, 0.0024655647382920112, 0.011116440377804017, 0.014215613931523019, 0.051745790130361666, 0.0, 0.0006060606060606061, 0.0006060606060606061, 0.0006060606060606061, 0.0, 0.0, 0.0012784090909090913, 0.035507374852093404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03083618629184983]}",0.11147751703021086,0,59,22,{'lens': 0},0.0,24883
81,1205,-0.2458043478260871,-0.25652173913043447,"{'obs': [0.04799152241862469, 0.06408734599023984, 0.03621081576904447, 0.039806369951807634, 0.041880166563015755, 0.017812975269641255, 0.017864261268953744, 0.03798947330064773, 0.0257502449123846, 0.027147902522721878, 0.03297799150611492, 0.024742179639211496, 0.03177050068400883, 0.012228568799061122, 0.012919962837154521, 0.024439583591558667, 0.018776284323886876, 0.015643302293301974, 0.02160997287432418, 0.011447596917832495, 0.01286626695034623, 0.018921932299489852, 0.00261468139522229, 0.009433564709611897, 0.003946544825156929, 0.0037324961609108516, 0.012397628992448603, 0.014931422057231488, 0.01488530875024862, 0.03253465494019583, 0.013294315273849526, 0.045954906906258954, 0.0, 0.00199170240798363, 0.004565778039413565, 0.011039525691699604, 0.013360813099943535, 0.023864269752696864, 0.005558784778733629, 0.03825700958211408, 0.0, 0.0, 0.0, 0.002457180500658762, 0.002457180500658762, 0.011223845598845601, 0.014352962858397636, 0.052245749455292693, 0.0, 0.0005797101449275362, 0.0005797101449275362, 0.0005797101449275362, 0.0, 0.0, 0.0012907608695652177, 0.03585044127578513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031134120458920844]}",0.11068604326683341,0,59,23,{'lens': 0},0.0,24883
82,1205,-0.24575000000000014,-0.2499999999999997,"{'obs': [0.04701870983599115, 0.06387288091160097, 0.0359667203833326, 0.03979840006421256, 0.042010912623852335, 0.017912101324269538, 0.018020965315172634, 0.03832271429451307, 0.025065045566920668, 0.026934476282156946, 0.032454315410938385, 0.024606118641172455, 0.03196822136281495, 0.01224602909345556, 0.01297481631233424, 0.024624726137683448, 0.01830809258287836, 0.015526531954272879, 0.02123552652407991, 0.010970613712922808, 0.012979128941138741, 0.01905867439568421, 0.0026282853566958714, 0.009516315277240072, 0.003881311806648406, 0.0036761818367459158, 0.012478384603244625, 0.015053067603459536, 0.014977310027701965, 0.032781475043876775, 0.013401600234258433, 0.04635802012473491, 0.0, 0.001971846120782292, 0.004596496883730929, 0.011136363636363633, 0.013448773448773448, 0.02407360545228192, 0.00560754604872252, 0.03859259738546596, 0.0, 0.0, 0.0, 0.00244949494949495, 0.00244949494949495, 0.011322300384800386, 0.014478866041366036, 0.05270404550314614, 0.0, 0.0005555555555555556, 0.0005555555555555556, 0.0005555555555555556, 0.0, 0.0, 0.0013020833333333337, 0.03616491883083588, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03140722677873594]}",0.10998973029210442,0,59,24,{'lens': 0},0.0,24883
83,1205,-0.24570000000000014,-0.2439999999999997,"{'obs': [0.04612372225996829, 0.06367557303925321, 0.03574215262847769, 0.039791067767625095, 0.04213119899982198, 0.01800329729452756, 0.018165133037694018, 0.03862929600886917, 0.024434662169093846, 0.026738124140837205, 0.03197253340337598, 0.024480942522976536, 0.032150124387316584, 0.012262092564298442, 0.01302528150949958, 0.024795057280118247, 0.01787735618115053, 0.01541910324236611, 0.02089103588185518, 0.010531789164405897, 0.01308296197266785, 0.019184477124183016, 0.002640801001251566, 0.009592445799457993, 0.0038212974296205652, 0.0036243726585141745, 0.012552679765176966, 0.015164981505989338, 0.01506195120295904, 0.03300854953926325, 0.013500302397834629, 0.04672888428573278, 0.0, 0.001953578336557061, 0.004624758220502904, 0.011225454545454544, 0.01352969696969697, 0.024266194295900177, 0.005652406417112299, 0.03890133816454969, 0.0, 0.0, 0.0, 0.002442424242424243, 0.002442424242424243, 0.011412878787878788, 0.014594696969696962, 0.05312567786717131, 0.0, 0.0005333333333333333, 0.0005333333333333333, 0.0005333333333333333, 0.0, 0.0, 0.0013125000000000003, 0.036454238181482565, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03165848459296582]}",0.10937426817387955,0,59,25,{'lens': 0},0.0,24883
84,1205,-0.2456538461538463,-0.23846153846153817,"{'obs': [0.045297579882101036, 0.06349344269554759, 0.03553485931630392, 0.03978429949385205, 0.042242232577640114, 0.01808747819015035, 0.01829821093540606, 0.03891229451442865, 0.023852769801869088, 0.026556876010388215, 0.03152781155024145, 0.024365395336949536, 0.03231803487147194, 0.012276920383538024, 0.013071864768421433, 0.024952286026981137, 0.017479753348786372, 0.015319938277529092, 0.02057304451980159, 0.010126720350390285, 0.013178807847925491, 0.019300602719720374, 0.002652353903918361, 0.00966272012765915, 0.003765899543133328, 0.003576548801684875, 0.012621259914652972, 0.01526828664678608, 0.015140081518580957, 0.033218156765773846, 0.013591412087289579, 0.04707122043434621, 0.0, 0.0019367157665030018, 0.00465084560829242, 0.011307692307692305, 0.013604395604395605, 0.024443968613086262, 0.005693815987933634, 0.039186329652934664, 0.0, 0.0, 0.0, 0.002435897435897436, 0.002435897435897436, 0.01149648962148962, 0.01470161782661782, 0.05351487697242531, 0.0, 0.0005128205128205128, 0.0005128205128205128, 0.0005128205128205128, 0.0, 0.0, 0.001322115384615385, 0.03672130219746412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03189041488302418]}",0.1088279028039848,0,59,26,{'lens': 0},0.0,24883
85,1205,-0.24561111111111128,-0.23333333333333303,"{'obs': [0.044532633235927654, 0.06332480348841274, 0.035342921064291176, 0.03977803257369183, 0.04234504144599024, 0.018165423463875154, 0.01842143121106536, 0.03917433016772447, 0.023313980572957277, 0.02638905366737989, 0.031116032056598367, 0.02425840720173935, 0.032473507541986156, 0.012290649845796899, 0.013114997415571296, 0.025097868200002333, 0.017111602578078824, 0.015228118865642966, 0.02027860807345567, 0.009751656633709162, 0.0132675540287196, 0.019408126419292, 0.0026630510360172452, 0.00972778895006763, 0.0037146052037932927, 0.0035322674527688567, 0.012684760053056684, 0.015363939554931212, 0.015212424403416067, 0.03341223753106143, 0.013675772910858976, 0.047388198349729016, 0.0, 0.001921102275712206, 0.0046750005969864155, 0.011383838383838382, 0.01367356100689434, 0.024608574462332635, 0.005732158183138574, 0.03945021066069853, 0.0, 0.0, 0.0, 0.0024298540965207636, 0.0024298540965207636, 0.01157390706001817, 0.014800618620063056, 0.053875246514327166, 0.0, 0.0004938271604938272, 0.0004938271604938272, 0.0004938271604938272, 0.0, 0.0, 0.001331018518518519, 0.03696858369374334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03210516515159673]}",0.10834091223235191,0,59,27,{'lens': 0},0.0,24883
86,1205,-0.24557142857142875,-0.22857142857142826,"{'obs': [0.04382232563590951, 0.0631682099389304, 0.03516469268742219, 0.03977221329068591, 0.04244050682374393, 0.01823780121804819, 0.01853585003846328, 0.039417648988642015, 0.022813676288967737, 0.026233218634586445, 0.03073366538392979, 0.024159061076187035, 0.03261787502174936, 0.012303398632180138, 0.013155049159353312, 0.025233051646379158, 0.01676974829099324, 0.015142857983177275, 0.020005202801848743, 0.009403383182505264, 0.013349961196599846, 0.019507969854608516, 0.0026729840872519238, 0.009788209999446932, 0.003666974745834689, 0.00349114905734684, 0.0127437244672887, 0.015452760112494548, 0.01527959993933438, 0.03359245538454276, 0.013754107961316275, 0.047682534985441616, 0.0, 0.00190660403426361, 0.004697430229345126, 0.011454545454545452, 0.01373778602350031, 0.02476142275091855, 0.0057677616501145895, 0.039695243025050696, 0.0, 0.0, 0.0, 0.0024242424242424247, 0.0024242424242424247, 0.011645794681508965, 0.014892547928262206, 0.0542098753746646, 0.0, 0.00047619047619047614, 0.00047619047619047614, 0.00047619047619047614, 0.0, 0.0, 0.0013392857142857147, 0.03719820222600262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03230457611527125]}",0.10790520315290843,0,59,28,{'lens': 0},0.0,24883
87,1205,-0.24553448275862086,-0.22413793103448246,"{'obs': [0.0431610047669271, 0.06302241594458476, 0.034998755922751076, 0.03976679533754246, 0.04252938838234219, 0.01830518740296791, 0.01864237791224755, 0.03964418720122041, 0.02234787574870161, 0.02608813084543393, 0.030377668826617667, 0.02406656640756936, 0.03275228612359785, 0.012315268191916258, 0.013192338713908982, 0.025358912096454134, 0.0164514701616377, 0.015063477161571288, 0.019750653066214707, 0.009079128590005082, 0.013426685111522835, 0.01960092753576527, 0.0026822321004704172, 0.009844464079903524, 0.0036226291470456444, 0.003452866413333238, 0.01279862237019437, 0.01553545511436386, 0.015342142679672122, 0.033760244420542616, 0.013827040594500654, 0.04795657254282921, 0.0, 0.0018931056715356068, 0.004718312990506684, 0.011520376175548587, 0.01379758172861621, 0.02490372977822268, 0.005800909705575018, 0.03992337660565444, 0.0, 0.0, 0.0, 0.00241901776384535, 0.00241901776384535, 0.011712724536000396, 0.014978137284171758, 0.05452142638256498, 0.0, 0.0004597701149425287, 0.0004597701149425287, 0.0004597701149425287, 0.0, 0.0, 0.0013469827586206902, 0.03741198499741643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03249023459869235]}",0.10751399720382754,0,59,29,{'lens': 0},0.0,24883
88,1205,-0.2455000000000002,-0.2199999999999997,"{'obs': [0.04254377195587686, 0.06288634154986215, 0.03484388160905803, 0.03976173858127525, 0.042612344503700564, 0.01836808117555965, 0.018741803927779535, 0.03985562286629359, 0.021913128577786562, 0.025952715575558245, 0.03004540537312635, 0.023980238050192868, 0.03287773648532312, 0.01232634644766997, 0.013227142298160941, 0.025476381849857444, 0.016154410574239192, 0.014989388394739034, 0.019513073312956274, 0.008776490970338247, 0.013498294098784289, 0.01968768803817824, 0.0026908635794743447, 0.009896967888329675, 0.0035812399215092022, 0.0034171359455872096, 0.01284986041290633, 0.015612637116108552, 0.015400515903987349, 0.03391684752080915, 0.01389511105213941, 0.0482123409297243, 0.0, 0.0018805071996561373, 0.004737803567590805, 0.011581818181818178, 0.013853391053391053, 0.025036549670373203, 0.005831847890671417, 0.0401363012808846, 0.0, 0.0, 0.0, 0.0024141414141414146, 0.0024141414141414146, 0.011775192400192397, 0.015058020683020673, 0.05481220732327199, 0.0, 0.0004444444444444444, 0.0004444444444444444, 0.0004444444444444444, 0.0, 0.0, 0.0013541666666666671, 0.03761151558406931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032663515849885374]}",0.10716158506471418,0,59,30,{'lens': 0},0.0,24883
89,1205,-0.24546774193548407,-0.2161290322580642,"{'obs': [0.04196636061650727, 0.06275904614834747, 0.03469899918657099, 0.03975700806734785, 0.04268994861722937, 0.01842691728540354, 0.018834815361664297, 0.04005341752071688, 0.02150642961144668, 0.025826036774706802, 0.029734578271473185, 0.023899479264260018, 0.032995093275324176, 0.012336709977246023, 0.013259700489880516, 0.025586272909492797, 0.015876516121511558, 0.01492007954834757, 0.019290821285714514, 0.008493378358391852, 0.013565283151383715, 0.019768851088822634, 0.0026989381888651155, 0.009946084354276722, 0.0035425209685880144, 0.003383710669308667, 0.012897792775443324, 0.015684839633869716, 0.015455123113830623, 0.03406334719525204, 0.01395878986734986, 0.04845160813036809, 0.0, 0.0018687215324140528, 0.004756036688088853, 0.01163929618768328, 0.013905599776567518, 0.02516080053722369, 0.005860790063826114, 0.04033548888029345, 0.0, 0.0, 0.0, 0.002409579667644184, 0.002409579667644184, 0.011833630079597817, 0.015132750314201917, 0.055084228203288226, 0.0, 0.0004301075268817204, 0.0004301075268817204, 0.0004301075268817204, 0.0, 0.0, 0.001360887096774194, 0.03779817322964782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03282561766551756]}",0.10684313219977952,0,59,31,{'lens': 0},0.0,24883
90,1205,-0.2454375000000002,-0.2124999999999997,"{'obs': [0.04142503748584828, 0.06263970670942745, 0.03456317191548939, 0.03975257321054092, 0.04276270247366262, 0.01848207613838218, 0.01892201358093126, 0.04023885000923872, 0.021125149330503037, 0.02570727539890857, 0.029443177863673342, 0.02382376790244797, 0.03310511526595016, 0.012346425786223574, 0.013290223794617617, 0.025689295777900942, 0.0156159900720794, 0.014855102504855573, 0.019082460010175366, 0.008227960284692106, 0.013628085388195677, 0.01984494144880175, 0.002706508135168963, 0.009992131041102076, 0.0035062219502244012, 0.0033523744727975333, 0.012942729365321756, 0.015752529494270806, 0.015506317373058694, 0.03420069064004225, 0.014018488756609654, 0.04867592113097165, 0.0, 0.0018576724693745985, 0.004773130238555774, 0.011693181818181814, 0.013954545454545454, 0.02527728572489602, 0.005887923351158642, 0.04052222725473926, 0.0, 0.0, 0.0, 0.0024053030303030306, 0.0024053030303030306, 0.0118884154040404, 0.015202809343434332, 0.05533924777830345, 0.0, 0.00041666666666666664, 0.00041666666666666664, 0.00041666666666666664, 0.0, 0.0, 0.0013671875000000006, 0.03797316477237767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032977588117672735]}",0.10655452428084879,0,59,32,{'lens': 0},0.0,24883
91,1205,-0.2454090909090911,-0.20909090909090877,"{'obs': [0.04091652181765348, 0.06252759996377531, 0.034435576600230916, 0.039748407132934406, 0.04283104700546356, 0.01853389203057424, 0.019003927059636588, 0.04041304416512287, 0.02076697694537416, 0.02559571168224963, 0.029169438086649246, 0.023752645108018472, 0.03320846925714427, 0.012355552758293392, 0.013318897202097923, 0.025786074836102534, 0.015371253480188586, 0.014794063463999453, 0.018886726690729497, 0.007978628154852951, 0.013687081428837216, 0.019916420271812438, 0.002713619296848335, 0.010035387019634986, 0.0034721228723676736, 0.0033229374397113166, 0.012984942525510586, 0.015816116938890012, 0.015554408949909304, 0.03432971023969366, 0.014074569531368855, 0.048886639404265894, 0.0, 0.0018472930465193538, 0.004789187816267124, 0.011743801652892558, 0.014000524727797455, 0.025386711204224578, 0.005913412196834653, 0.040697648151945924, 0.0, 0.0, 0.0, 0.0024012855831037653, 0.0024012855831037653, 0.011939880405789492, 0.015268622370895088, 0.05557881162149957, 0.0, 0.00040404040404040404, 0.00040404040404040404, 0.00040404040404040404, 0.0, 0.0, 0.0013731060606060612, 0.03813755076706329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03312034823939426]}",0.10629224334162904,0,59,33,{'lens': 0},0.0,24883
92,1205,-0.2453823529411767,-0.20588235294117616,"{'obs': [0.040437918835823074, 0.0624220877325733, 0.03431548689175235, 0.03974448611871651, 0.04289537127068797, 0.01858265992910794, 0.019081022098418075, 0.040576991605955015, 0.020429873524076398, 0.02549071053715886, 0.0289118006494501, 0.023685706007378942, 0.033305743601797555, 0.012364142849653223, 0.013345883938549977, 0.02587716100852756, 0.015140913158408997, 0.0147366149549584, 0.018702507095956916, 0.0077439626208866885, 0.0137426071141469, 0.019983694458175435, 0.002720312154899509, 0.01007609852884243, 0.003440029622620165, 0.0032952319968066425, 0.013024672558629484, 0.015875963945590446, 0.015599671610474583, 0.03445114045113028, 0.014127351437024576, 0.04908496248501343, 0.0, 0.0018375241779497115, 0.004804300830583688, 0.011791443850267376, 0.014043799337916983, 0.02548969989065145, 0.005937401698647369, 0.04086275017284631, 0.0, 0.0, 0.0, 0.002397504456327986, 0.002397504456327986, 0.01198831805449452, 0.015330564043799328, 0.05580428347391945, 0.0, 0.000392156862745098, 0.000392156862745098, 0.000392156862745098, 0.0, 0.0, 0.0013786764705882358, 0.038292266997355634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033254710706896874]}",0.10605326791262672,0,59,34,{'lens': 0},0.0,24883
93,1205,-0.24535714285714308,-0.20285714285714254,"{'obs': [0.039986664595811544, 0.06232260477172569, 0.03420225945232971, 0.039740789162453924, 0.04295601986361384, 0.018628641090582577, 0.019153711706412047, 0.04073157062159675, 0.02011203315542422, 0.025391709457501847, 0.028668885351519475, 0.02362259199820453, 0.033397459412470645, 0.012372242078649634, 0.0133713285757762, 0.025963042256814013, 0.014923735140731096, 0.014682449217862551, 0.01852881433517134, 0.007522706546004211, 0.013794959903153175, 0.020047124405317692, 0.0027266225639191867, 0.010114483666095162, 0.0034097702728582285, 0.0032691097220679493, 0.01306213230414159, 0.015932391123336567, 0.015642347833293276, 0.03456563179334195, 0.014177117233785683, 0.049271952818289666, 0.0, 0.0018283135304411914, 0.004818550244082162, 0.011836363636363633, 0.014084601113172541, 0.025586803509282503, 0.005960020371785073, 0.04101841779255239, 0.0, 0.0, 0.0, 0.0023939393939393944, 0.0023939393939393944, 0.01203398783755926, 0.01538896619253761, 0.05601687122048676, 0.0, 0.0003809523809523809, 0.0003809523809523809, 0.0003809523809523809, 0.0, 0.0, 0.001383928571428572, 0.038438142300202705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.033381395319113626]}",0.1058349920022532,0,59,35,{'lens': 0},0.0,24883
94,1205,-0.24533333333333354,-0.19999999999999968,"{'obs': [0.03956048003580066, 0.06222864864203628, 0.034095322426208316, 0.03973729759265037, 0.04301329909026605, 0.0186720677430864, 0.0192223630028508, 0.04087756191414727, 0.019811850585030495, 0.025298208437825778, 0.028439465347918327, 0.02356298432287314, 0.03348407990032856, 0.012379891350479578, 0.013395359622045409, 0.026044152324640107, 0.014718622568479747, 0.014631292688383138, 0.018364771172207184, 0.007313742475281872, 0.013844404203881323, 0.020107030466507598, 0.002732582394659994, 0.010150736295722744, 0.0033811919980830663, 0.0032444386848147393, 0.013097510952680799, 0.01598568345787457, 0.015682653154844264, 0.03467376250543075, 0.01422411826406006, 0.04944855479971723, 0.0, 0.0018196145855720336, 0.0048320080234973885, 0.011878787878787874, 0.014123136123136124, 0.025678512482434055, 0.005981382451970683, 0.0411654372111637, 0.0, 0.0, 0.0, 0.002390572390572391, 0.002390572390572391, 0.012077120410453737, 0.0154441237774571, 0.056217648536689216, 0.0, 0.00037037037037037035, 0.00037037037037037035, 0.00037037037037037035, 0.0, 0.0, 0.0013888888888888896, 0.038575913419558266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03350104189731833]}",0.10563515898858158,0,59,36,{'lens': 0},0.0,24883
95,1205,-0.24531081081081102,-0.19729729729729698,"{'obs': [0.03915733247903361, 0.06213977122205981, 0.033994165779877274, 0.039733994756349714, 0.04306748214250463, 0.018713147008968388, 0.01928730341840097, 0.04101566178547885, 0.019527894099522918, 0.025209761527321392, 0.028222446425592917, 0.023506598684046153, 0.03356601819965362, 0.012387127148156553, 0.013418091692840608, 0.026120878064475602, 0.014524597162296038, 0.014582901376713421, 0.01820959520724109, 0.007116073759733713, 0.013891175839705245, 0.020163698362227783, 0.002738220072387784, 0.010185029323748835, 0.003354158494917372, 0.003221101217142784, 0.01313097724183951, 0.01603609512568079, 0.01572077981036547, 0.0347760483141634, 0.01426857869810339, 0.04961561072809465, 0.0, 0.0018113858539390466, 0.004844738355376657, 0.011918918918918914, 0.014159588159588161, 0.025765264213793628, 0.006001589825119232, 0.04130450963417438, 0.0, 0.0, 0.0, 0.0023873873873873877, 0.0023873873873873877, 0.012117921492921485, 0.01549629987129986, 0.05640757302498884, 0.0, 0.0003603603603603603, 0.0003603603603603603, 0.0003603603603603603, 0.0, 0.0, 0.0013935810810810818, 0.038706237451381104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03361422109291738]}",0.10545180738308564,0,59,37,{'lens': 0},0.0,24883
